Experiment	Lead-Time	Skill	ID	Policy	Rule Curve Wet Multiplier	Rule Curve Confident Wet Multiplier	Rule Curve Dry Multiplier	Rule Curve Wet Power	Rule Curve Dry Power	Rule Curve Threshold	Rule Curve Wet Adjustment	Rule Curve Dry Adjustment	Rule Curve Low Level Threshold	Rule Curve Low Level Flow Adjustment	Long Forecast Wet Threshold	Long Forecast Dry Threshold	Long Forecast 50% Confidence Interval	Long Forecast 99% Confidence Interval	Coastal Impacts: Upstream Buildings Impacted (#)	Coastal Impacts: Downstream Buildings Impacted (#)	Commercial Navigation: Ontario + Seaway + Montreal Transportation Costs ($)	Hydropower: Moses-Saunders + Niagara Energy Value ($)	Meadow Marsh: Area (ha)	Recreational Boating: Impact Costs ($)
1-month Status Quo (LM)	1-month	Status Quo (LM)	32	1	168.0276016621472	66.31656636982783	101.6406949788218	0.3989473040035949	1.6172686249581494	4751.052562312101	2594.4605162732905	1064.6803147048697	74.82631883417692	34.947523181302884	8641.191814872564	8936.206092497494	12.661340993998715	161.8615792637616	32386.354361344536	2678.1008403361348	194848351.30252105	-2229706019.910621	-10562.243503571428	43231673.53067228
1-month Status Quo (LM)	1-month	Status Quo (LM)	33	1	60.87578870906322	69.25721032135628	74.69667333996541	0.727797494414521	0.977144146453964	6372.807611622986	1124.8654026603494	915.9504558323604	74.90294677613592	34.61588084537279	7611.964159600776	8267.519500405167	67.45800491756222	94.95403077408993	59759.327588235275	2915.2941176470586	191224569.20168063	-2243144527.8737016	-10017.937135714286	19812175.09655463
1-month Status Quo (LM)	1-month	Status Quo (LM)	34	1	174.27332981764266	70.17898130975861	20.779168723565334	0.83692513329946	1.3587018379510472	6767.418623043251	2518.3891612232264	2143.358643976072	74.88644868219481	34.66387334229946	8566.646970705015	8026.194172360364	13.916225775468568	259.81255781916764	62510.55211764706	2891.4873949579833	191515487.00840336	-2243530453.639442	-10683.925060714284	19427621.66285714
1-month Status Quo (LM)	1-month	Status Quo (LM)	35	1	114.58395556508573	69.2246327909241	23.63462377579349	0.8185264527153768	1.3593419302522691	6411.699454431755	2518.3891612232264	2252.6168605530856	74.84920380502854	34.66387334229946	8566.646970705015	8015.360468535815	13.916225775468568	259.81255781916764	66741.6324117647	2881.2100840336134	190979528.19327733	-2243857087.099608	-10538.888807142857	19944597.43756304
1-month Status Quo (LM)	1-month	Status Quo (LM)	36	1	167.79457990843775	69.98524120900319	101.6406949788218	0.3989473040035949	1.6514629569908867	6412.442202477845	2679.2273346048064	1102.7833080542473	74.85984546523176	34.74863381497019	8641.191814872564	8936.206092497494	12.913421514475134	161.8615792637616	45924.04836974791	2757.991596638656	192532381.5882353	-2237595244.4502788	-11920.584132142856	28168266.53302521
1-month Status Quo (LM)	1-month	Status Quo (LM)	37	1	163.7457909925753	69.25721032135628	77.19897369961484	0.7138963319671899	1.2818623929644424	6372.807611622986	2302.38128091642	915.9504558323604	74.90294677960044	34.90658761157725	8710.995952075222	9001.024353284274	16.452634645959716	93.07358675049329	51694.82517647059	2833.7899159663866	192372241.14285716	-2239895498.2165813	-11873.913075000002	24110975.34941177
1-month Status Quo (LM)	1-month	Status Quo (LM)	38	1	159.74161798913195	69.25721032135628	77.19897369961484	0.7138963319671899	1.2818623929644424	6372.807611622986	2302.38128091642	915.9504558323604	74.90294677613592	33.560001692750895	8658.048126493346	8248.616998422433	16.452634645959716	94.95403077408993	53661.06753781513	2834.142857142857	192238446.3109244	-2240081456.6813574	-11857.723007142858	24038940.589663863
1-month Status Quo (LM)	1-month	Status Quo (LM)	39	1	83.5816523436457	98.07899597834587	16.976739041311784	0.2326965221773478	1.5537835109376747	4307.714255631758	2171.2633984717054	976.582475532769	74.62467707386067	34.61376441543546	11829.916276228096	5652.6369715846395	85.22001525446896	318.5687139141154	43352.12098319328	2722.53781512605	191281964.45378152	-2236824852.7899427	-10381.497760714283	29779090.78873949
1-month Status Quo (LM)	1-month	Status Quo (LM)	40	1	174.27332981764266	70.17898130975861	20.779168723565334	0.8185264527153768	1.3587018379510472	6490.366664495439	2518.3891612232264	1141.010363389733	74.88528507232037	34.66387334229946	8566.646970705015	7143.945725467245	13.916225775468568	259.81255781916764	56942.830840336144	2864.6470588235293	191988385.26050425	-2241404076.1351123	-11455.363696428567	21938825.59352941
1-month Status Quo (LM)	1-month	Status Quo (LM)	41	1	60.071069850464326	68.69733903251701	53.324336530976474	0.727797494414521	0.9199698759077289	6372.807611622986	1241.5543407902521	1419.5309359212479	74.6168262931226	34.63049827221229	5674.215519799284	6053.796187048913	13.489575070755224	319.98045543982425	54087.05855462184	2864.9411764705883	191038031.3529412	-2241523186.917854	-9511.599975	22023543.395210084
1-month Status Quo (LM)	1-month	Status Quo (LM)	42	1	171.5498808660775	79.36229928691877	65.78780558764431	0.4289881482131024	0.7999906292068749	5367.139438302049	2671.005167394629	892.4641687038251	74.73525150983295	34.932896962741424	8650.017910116927	5952.27453667073	33.50657667029629	250.1058071283943	32567.83813445378	2705.294117647059	194065980.57142857	-2230807284.9626203	-10046.483882142858	40221134.49327731
1-month Status Quo (LM)	1-month	Status Quo (LM)	43	1	58.24792744545633	86.07558314103338	16.88531569797901	0.9289053441786906	0.4421552279096451	6667.59747484154	1936.0521657087027	542.2433991534162	74.83159706130462	34.56458565188177	7746.817729105529	6811.27009463693	15.45989541086396	71.86932770823641	78687.32653781514	3010.1176470588234	191016697.25210088	-2245598657.4900346	-9467.760253571429	17869136.453613445
1-month Status Quo (LM)	1-month	Status Quo (LM)	44	1	86.27408072848276	70.79590299075446	31.476442387126745	0.2289350932932719	1.5490331941837894	4326.045167320731	2196.5618653643837	499.2282750313432	74.88885541069185	34.76313513114481	12360.910880742691	8485.718282836855	30.324888374630607	211.0517656878106	46226.66413445378	2733.016806722689	191259540.3529412	-2238343758.1994066	-10569.077460714283	27979758.80655462
1-month Status Quo (LM)	1-month	Status Quo (LM)	45	1	55.0	448.2004193914524	82.89114723302555	0.22505258803319209	0.25508269093770386	6042.783283615604	2665.246142918668	329.7604062639317	75.58569128266069	34.953637042604974	7655.939030615267	2718.45184082867	83.13204353739495	330.75	59580.130764705886	3118.53781512605	193342137.65546215	-2242329402.8167906	-10793.170428571428	19855908.547731094
1-month Status Quo (LM)	1-month	Status Quo (LM)	46	1	168.07382009202396	118.71977054892862	98.22194171660105	0.39893682123675817	1.6172686249581494	4714.464888690805	2659.8305110503893	1304.1873174825164	74.85946081856683	33.98728495875059	8641.191814872564	8966.329277901912	12.88954280980066	165.30780019637137	29912.414957983197	2746.3277310924373	194608765.02521008	-2229178800.7293663	-9271.055142857142	43584405.37554623
1-month Status Quo (LM)	1-month	Status Quo (LM)	47	1	114.48194178410358	65.32982205451971	23.15437610967473	0.2856546684144936	1.581557831587964	6684.406419418906	2502.287769908049	1126.1759601180854	74.94239452751481	34.72759276818476	8687.715705298424	5477.100502053029	83.74797186936078	143.71311500697615	59786.61618487394	2781.5714285714284	191211592.1092437	-2242552079.8603673	-11453.107207142859	21936653.62815126
1-month Status Quo (LM)	1-month	Status Quo (LM)	48	1	141.9610563995064	65.2016226751596	95.94211432590937	0.2266156516941673	0.9452755814872856	5464.632164250207	2687.4374606761626	2001.3309641565934	75.03993942155893	34.956532020399656	8152.573342471684	5674.748421843023	14.78567580116909	78.58465429721609	42946.00420168067	2611.2605042016808	192418724.7983193	-2235040694.866866	-11421.051157142854	34944702.67579832
1-month Status Quo (LM)	1-month	Status Quo (LM)	49	1	62.910141929795074	87.92560048121071	27.03557817545137	0.2925734915578676	0.5291086302090224	6346.583087966978	1252.920149074318	1802.435604465645	74.90295701226712	34.7169870311927	7449.652119839135	7279.894623841542	16.282823793108903	157.94295100920024	56989.253689075624	2847.81512605042	191104690.2857143	-2242341100.349885	-10547.306375	21179073.365966387
1-month Status Quo (LM)	1-month	Status Quo (LM)	50	1	145.56942322303757	66.2475456558593	103.35189723920786	0.2622830470574515	0.5774328349104125	5311.398926645168	2326.619945399737	459.5455013843917	96.29381760485558	34.99936751455686	8596.776102217844	5431.155258411988	82.43158041504684	319.1809766518756	38021.41099159663	2680.394957983193	192145797.38655463	-2233128226.8895783	-10844.449414285717	37806784.96184875
1-month Status Quo (LM)	1-month	Status Quo (LM)	51	1	115.09625797167135	75.52704645306851	30.202922556380692	0.40166531475835415	1.4062384606117673	4352.725920760837	2631.0083048120096	899.1552299171982	74.76548776218722	34.57902917078003	8448.766957927684	6327.6358506140505	83.92400066729586	167.31277838764618	38033.421277310925	2686.6470588235293	192418375.3109244	-2234370950.7150145	-10601.35479285714	34341660.41193277
1-month Status Quo (LM)	1-month	Status Quo (LM)	52	1	84.88621229296444	65.0	36.980674901119215	0.2300559390897372	0.6994710058882594	4676.270952644543	2448.5393343058704	459.3964198791015	74.81691039658475	34.68763485289725	8479.700026810482	5543.5651112429405	18.431305966889127	320.38696878361753	48073.53493277312	2698.915966386555	191216342.14285716	-2238776689.772853	-11253.330796428572	27416841.230168063
1-month Status Quo (LM)	1-month	Status Quo (LM)	53	1	122.88246655970171	98.46205284263232	64.48371914281219	0.2923067827502857	1.6526154519096248	5347.309815689038	2439.0660011344157	1026.1636407599617	75.29019326177058	8.58812821220409	9586.61170307795	5365.828189653708	14.795338657771973	68.88681264105429	35338.96104201681	2759.058823529412	192205955.94117647	-2232429114.979068	-9335.624960714289	38234758.51689076
1-month Status Quo (LM)	1-month	Status Quo (LM)	54	2	131.777104384679	65.4793047280146	23.196513319645945	0.2908189781816855	0.7120915695630528	5789.201347516648	1457.9978525819024	1579.6372017902645	77.20341355386103	29.74982563719666	8816.091473407014	6967.300778939587	25.602462779827338	51.228848289655225	37910.35949579832	2694.9411764705883	192085756.6470588	-2233463715.83149	-10606.1367	36860482.09697479
