Experiment	Lead-Time	Skill	ID	Policy	Rule Curve Wet Multiplier	Rule Curve Confident Wet Multiplier	Rule Curve Dry Multiplier	Rule Curve Wet Power	Rule Curve Dry Power	Rule Curve Threshold	Rule Curve Wet Adjustment	Rule Curve Dry Adjustment	Rule Curve Low Level Threshold	Rule Curve Low Level Flow Adjustment	Long Forecast Wet Threshold	Long Forecast Dry Threshold	Long Forecast 50% Confidence Interval	Long Forecast 99% Confidence Interval	Coastal Impacts: Upstream Buildings Impacted (#)	Coastal Impacts: Downstream Buildings Impacted (#)	Commercial Navigation: Ontario + Seaway + Montreal Transportation Costs ($)	Hydropower: Moses-Saunders + Niagara Energy Value ($)	Meadow Marsh: Area (ha)	Recreational Boating: Impact Costs ($)
12-month Status Quo (AR)	12-month	Status Quo (AR)	20	1	55.0	117.62895847033451	72.42371690606974	0.2315483199133648	0.2640628384098244	5918.317100758763	1501.2237908157606	709.9554362536213	75.0340859676857	34.882060119566326	7638.115107970261	4362.213317164211	84.94293096573958	241.8511664638269	67600.33260504201	2813.697478991597	192142840.3193277	-2243480690.9082603	-11434.452339285714	19769102.75605043
12-month Status Quo (AR)	12-month	Status Quo (AR)	21	1	382.0078990183658	66.12601959675371	18.823368755128087	1.516888202397099	0.2745828353989397	5894.384928545961	1653.6964433060853	1495.8321805052856	75.12938416702097	32.886456868423174	7360.90588440976	6575.1835286244395	68.53655002885974	49.299994375248616	42147.40793277311	2775.7394957983192	193951374.86554623	-2233023544.669128	-12865.268903571428	38356464.71815124
12-month Status Quo (AR)	12-month	Status Quo (AR)	22	1	360.04364421012235	65.43778823347141	20.637426318349654	1.0271086220941985	1.6574398058964546	5696.924652239413	2671.5766931220314	437.91139608219055	116.47133990016629	34.86173717524686	7112.826243831398	2681.892967697433	79.22839345750255	147.90186113244647	84231.93540336135	2861.2268907563025	192786405.42016807	-2236051365.5179067	-14538.772567857144	38513883.13890756
12-month Status Quo (AR)	12-month	Status Quo (AR)	23	1	376.2757127237982	125.07982356043756	27.85206191275929	1.5549426480235928	0.568252557591914	5605.176774468756	1933.2749452177734	1159.91889490655	128.18961390371663	21.049712211124245	6505.697509669804	4505.71135904416	26.112395889830758	326.16229711108207	38044.37654621849	2726.756302521009	193090655.7310924	-2234928503.2155886	-11055.613507142856	32064211.97621848
12-month Status Quo (AR)	12-month	Status Quo (AR)	24	1	383.0355711595911	136.0265364661469	33.089205078789504	1.5530774489415504	0.9790513661964316	6262.438881535906	1685.5197993000922	1011.911009648586	75.01622133653487	15.186014500910758	6468.441071301422	3659.916818979881	66.6006768655732	313.5134820642471	52968.93725210085	2752.0420168067226	192311913.8151261	-2241498499.7131352	-10556.88555	19820348.311092436
12-month Status Quo (AR)	12-month	Status Quo (AR)	25	1	55.0	276.63201056994063	61.44064125289225	0.2315483199133648	0.2640628384098244	6225.525443262782	1548.508210354771	409.77299842633187	75.0340859676857	31.85193160131029	7576.395212898351	7588.658562649069	84.94293096573958	225.1111851939295	64709.47384033613	2804.5882352941176	192879152.05882356	-2243228809.287959	-11304.763992857144	18114795.208487395
12-month Status Quo (AR)	12-month	Status Quo (AR)	26	1	266.99327313560684	150.08530898648948	31.634258772905135	0.9836736714482816	1.6550681471386828	5445.52627115788	1711.9861753461496	717.3411157601728	127.8961038612978	21.8591340999078	6673.6694860334765	11112.291103308753	57.220266276120135	113.44563022350609	29863.228319327725	2736.3193277310925	195428249.05042017	-2229658511.872661	-9236.144857142857	41847975.35058824
12-month Status Quo (AR)	12-month	Status Quo (AR)	27	1	224.27331099086123	101.84310949914476	62.546214549952744	1.5750000000000002	1.3941239469321731	5833.53010546342	1644.133811413054	1650.5780404465954	56.00175610369629	5.0	6557.927157720712	2699.436620409903	12.516290720589328	303.71239658925833	37938.2644789916	2721.4117647058824	192960675.5210084	-2235334777.6303635	-10326.181496428571	29792034.07193277
12-month Status Quo (AR)	12-month	Status Quo (AR)	28	1	189.28155095985505	433.4969365447642	66.7556736286095	1.3586533459409709	0.25	6515.314030197586	1726.3449130802692	542.0856401809211	130.54999999999998	5.0	11327.12564149358	9611.65155461584	12.5	286.45599627954886	51480.02678151262	2747.983193277311	192461900.0840336	-2241415847.0790157	-9274.656642857142	17765734.05302521
12-month Status Quo (AR)	12-month	Status Quo (AR)	29	1	55.66545893482401	150.01975043390198	15.857118905324247	0.225	1.75	6253.237816793067	1669.32244785405	2106.2728657126845	112.358430620354	35.0	7672.053668644241	4804.745132404676	27.470549623692907	195.91980612293807	86654.83881512606	2912.016806722689	192004489.65546215	-2244912190.2587194	-12199.904371428567	19803782.66327731
12-month Status Quo (AR)	12-month	Status Quo (AR)	30	1	377.30218843939787	66.48595333031044	23.09189407601159	1.5423624485394485	1.4050013487190791	5549.531254965684	1608.107691055011	462.7342216238728	129.70057413448657	22.27326093652202	6502.967961849666	4296.476751392475	26.007414193888998	314.6575591807191	47934.14988235295	2743.4705882352937	191784494.4117647	-2238084325.627323	-12564.020114285715	30347442.700756297
12-month Status Quo (AR)	12-month	Status Quo (AR)	31	1	237.5325815423574	65.0	15.0	1.5750000000000002	0.7824922844683988	5994.9094503267615	1754.6759349321226	701.1075515886705	130.54999999999998	24.5611303438548	6820.988833442674	9064.74128397779	16.806126006297546	200.29472095750862	82705.1700840336	2820.613445378151	190907594.0	-2243340406.862139	-11998.429192857142	22370117.331428576
12-month Status Quo (AR)	12-month	Status Quo (AR)	32	1	196.17902985327888	113.34543269933836	70.2184702896574	0.7332888287170684	0.5476578015672258	6685.329805186	2319.982668710345	449.43296299694765	130.43510392918284	31.52547420562668	8741.869305188231	9977.919700260156	51.32734360158433	153.834201578025	74160.5092857143	2828.890756302521	191299844.6722689	-2245073431.5367804	-7582.156128571428	15521347.493445378
12-month Status Quo (AR)	12-month	Status Quo (AR)	33	1	365.93323878210856	68.02981261302787	35.881815621106995	1.5703171869152173	1.64205676058097	5582.996809738658	1678.9611218681243	1116.2899361499794	129.15886983433208	34.48677054583912	7198.001144986923	6282.087529854522	73.60158746937793	101.30869124279577	41510.94326890756	2762.6470588235293	193271047.95798317	-2233193871.9038773	-11974.091710714287	39867363.04285715
12-month Status Quo (AR)	12-month	Status Quo (AR)	34	1	202.69094370240455	65.0	24.89127096900623	1.002432602210093	0.8097411721259821	5480.377795499922	2447.533122180664	354.56865462140564	82.65937638835327	34.95837168148046	6690.098381862053	10708.858969568315	58.325293039304896	202.80480203622287	98949.83129411764	2867.7226890756297	191076878.93277308	-2242773862.5978656	-13830.244110714284	27736785.745546225
12-month Status Quo (AR)	12-month	Status Quo (AR)	35	1	234.96945442687849	116.76542502918446	74.99387322968	1.2603594710373769	1.0773588962554967	6683.681390114294	2006.0368593468427	327.64789427340736	121.05817593397886	13.91408145683935	11965.74622006884	2378.983796665301	51.98389908293624	161.46821125914855	67767.69768067228	2812.5714285714284	192144374.24369743	-2244567640.9943204	-8131.831128571428	15257525.66411765
12-month Status Quo (AR)	12-month	Status Quo (AR)	36	1	375.47238564226797	67.21645351276482	32.80320931335115	1.5141580383276214	1.75	5593.662838469836	1669.8616833978158	1126.957583545642	122.70400685034076	30.77184824378152	7242.464311798154	6409.93830487842	16.747661525994673	104.98735133245407	40041.487823529416	2761.386554621849	193625192.3193277	-2232418576.656891	-12207.530082142857	41438090.82268907
12-month Status Quo (AR)	12-month	Status Quo (AR)	37	1	55.0	150.5407337640653	71.09992177820699	0.4404689362790476	0.6896299819869025	6705.706410229829	1607.7798810456782	323.5	121.7851328256498	34.251232696157075	6847.793478593255	5762.462571580379	68.32689632341287	180.78356130915574	65939.91692436974	2776.6806722689075	191216855.8739496	-2243640474.511762	-6911.4079357142855	15582236.498319324
12-month Status Quo (AR)	12-month	Status Quo (AR)	38	1	383.0355711595911	136.11047988231905	33.97649933179023	1.5530774489415504	0.9790513661964316	6076.722395694801	2103.231637516364	1309.082529899329	75.01622133653487	11.8880889733297	6542.355201230762	3659.916818979881	66.6006768655732	313.5134820642471	51472.144033613426	2743.9411764705883	191742312.5210084	-2241028668.253537	-11376.605053571433	21737577.095546216
12-month Status Quo (AR)	12-month	Status Quo (AR)	39	1	354.8090244549813	73.14452833579561	15.0	1.5699802508926508	0.2732412777756104	5692.728092882791	1809.297951193381	2071.9245261815404	124.27255790834354	26.44149407182221	6515.749827569233	5531.815845570302	53.9118360857356	318.0306590357705	61836.50259663865	2784.8655462184875	191270936.3361345	-2240811637.027102	-12762.050817857142	27848026.641428564
12-month Status Quo (AR)	12-month	Status Quo (AR)	40	1	70.02418939489749	159.33529585939706	81.05743029419408	0.225	0.25	4209.342974976072	2600.85895063774	1771.8163038901266	125.67645778323762	9.324623320048838	7200.021303614147	6912.253370635085	87.5	151.44765665391068	37032.64375630252	2734.428571428572	194910748.14285716	-2234619854.2503085	-10532.6531	31081587.655966386
12-month Status Quo (AR)	12-month	Status Quo (AR)	41	1	55.0	278.549340321116	72.37196466952624	0.2428170458297673	0.2640628384098244	6378.8579970179235	1548.508210354771	469.42652336925414	75.0340859676857	22.840640505076667	7593.472818060894	7588.658562649069	80.36342742831425	212.65786130156064	62526.717176470585	2797.0336134453783	192761418.73949575	-2242964115.7722745	-10555.533571428572	17656695.603361346
12-month Status Quo (AR)	12-month	Status Quo (AR)	42	1	88.33797391212522	188.31472416890517	43.03198411068034	0.6761046839401651	0.5354076867688862	6124.51875960865	1550.1842057643992	1320.9907662662754	33.12152183582119	27.203926870366825	8699.238055979677	8006.726174450308	58.698361328054105	211.10767491812916	46145.73465546219	2719.9243697478987	191135151.6890756	-2238521186.189196	-10055.416596428571	25531444.54243698
12-month Status Quo (AR)	12-month	Status Quo (AR)	43	1	164.22750663253902	127.43241950070423	17.305136981425868	1.3522462292314006	1.1512706104739878	5985.878648502987	1713.8077199853128	816.2488737677487	102.18335091139936	27.618302885155305	7173.027427766758	2701.832613957837	31.586399929907273	217.91465874105563	45714.803588235285	2735.285714285714	192206423.04201683	-2239019275.847368	-9867.539632142856	22275445.309915967
12-month Status Quo (AR)	12-month	Status Quo (AR)	44	1	60.42944803026763	78.16666069262342	61.698039747560365	0.5291661191576813	0.8355296414500804	5303.179966618771	1744.2705504381013	1117.4229066800447	23.32764099304141	31.78448743599894	7307.350042918466	6715.065329098366	58.498381775824	185.60109902414902	46036.20402521008	2717.756302521009	191177351.38655463	-2238331369.136733	-10538.964592857144	27387952.940252107
12-month Status Quo (AR)	12-month	Status Quo (AR)	45	1	365.466699131062	140.24757282628954	43.86609513286178	1.5448904835263897	0.30272877450506	5702.981863670741	1940.0333303253333	1328.4124204278294	127.4823926425475	34.90330760830625	6656.938235008949	4571.538219515216	32.631100332732075	224.25808941791905	41870.56070588235	2736.0420168067226	192675341.69747895	-2236589680.5850577	-11273.50154285714	28752115.270252105
12-month Status Quo (AR)	12-month	Status Quo (AR)	46	1	111.80313361501392	65.0	26.446789095354504	1.5750000000000002	1.1871197593717648	5815.00680979706	1786.5632510255718	1024.6738041899646	41.807634019209644	12.290348945715351	6651.909643299631	2731.258051310269	12.5	164.8396682094949	54066.23183193278	2725.596638655463	190954714.01680672	-2241713621.662123	-11190.805842857144	22277273.730756294
12-month Status Quo (AR)	12-month	Status Quo (AR)	47	1	182.19989936793232	423.953452836369	64.77677940618636	1.0079005804500862	1.2089446849467351	6571.801106055544	1761.4443491604734	490.24038506745035	130.54999999999998	14.750362806726606	11630.241757544756	9837.04989774925	12.5	273.5759015850229	53661.286991596644	2749.932773109244	192212862.9159664	-2242072404.020388	-9715.322885714284	17600792.750588235
12-month Status Quo (AR)	12-month	Status Quo (AR)	48	1	279.5091068887778	87.71616653646204	16.55242592830966	1.5710550720320096	1.7489471956796092	5948.853528121154	1650.6649017518628	374.27420049692347	64.07651190008811	34.908782519782186	6605.636020654788	2633.8968440702965	24.91712473034251	206.7047397710028	45218.72576470589	2735.210084033613	192020466.5630252	-2238306772.748625	-11227.256432142856	26591899.96
12-month Status Quo (AR)	12-month	Status Quo (AR)	49	1	137.84750651148065	128.89296631384872	58.32031215859168	0.5616240007355247	0.974574859690746	6648.692025452587	1441.8308027867981	870.0271118368319	123.0461047823049	28.01257026597945	10565.246450119475	6786.237479794987	49.66824306934394	202.2396390161149	56824.9082605042	2745.3865546218485	191148053.44537812	-2242637697.458921	-9228.253846428572	17434351.61260504
12-month Status Quo (AR)	12-month	Status Quo (AR)	50	1	108.40315418064958	255.21007720115105	92.17621535701271	0.33104550426079665	1.066395163256642	6234.435934252491	2336.767019437953	1336.0066299131156	18.955103307635056	12.598255886055096	12286.202263222583	4181.2525134968955	39.68337767724291	154.8794562544955	42887.18738655464	2712.310924369748	191246604.50420168	-2236802440.267348	-9889.366360714283	28838116.38563025
12-month Status Quo (AR)	12-month	Status Quo (AR)	51	1	226.61958770666752	142.51800413334968	67.68885357295989	0.6060282320160995	0.8803072557176769	6262.258954074428	1913.2339882383578	1557.404056238952	112.6418118381926	34.49515335757377	6640.058830674164	7795.377209787563	19.759841210916342	259.08360286406867	48026.97248739495	2725.201680672269	191095812.80672267	-2239374171.1193657	-10589.965014285714	24026423.52991596
12-month Status Quo (AR)	12-month	Status Quo (AR)	52	1	215.07657948531985	65.0	98.61553760434091	1.5489740053802945	0.2501750613202009	5119.996553848299	1726.9306302758935	403.6307206111098	115.47613878214143	11.691572217249274	6689.318058452438	9325.442299475912	59.42441541183332	267.44241799160983	37531.64836974791	2736.7815126050423	193236735.37815127	-2233339627.923375	-11222.081075	36677704.17210084
12-month Status Quo (AR)	12-month	Status Quo (AR)	53	1	135.04500219828336	191.64204662710225	41.014743529549385	0.5522204211747588	0.33753697656630083	5513.426442647953	1902.4625480169186	1202.6509352918747	104.9985727847176	15.819657035752561	7588.445892394146	7501.041211128912	60.095153058868256	120.58083069254684	32634.88779831933	2720.5126050420167	193867431.65546215	-2231726664.7268367	-9288.899221428572	37136922.94336135
12-month Status Quo (AR)	12-month	Status Quo (AR)	54	1	58.74017064381047	213.49041270738925	103.55635529782707	0.225	0.25	6291.657501420261	1515.8441445358892	449.2017949330348	129.3701115857403	34.780019544588946	7524.098869360995	7639.509712823652	75.53831573286769	236.65023911567863	72665.02718487396	2850.008403361345	192991833.66386557	-2243771043.2995057	-11213.704275	17792273.668403354
12-month Status Quo (AR)	12-month	Status Quo (AR)	55	1	382.7510086471309	136.64365379058705	33.953231500388505	1.4165249940674312	1.7479230097546232	6067.744474948938	2083.838584971952	1266.5479320536422	75.05142890382432	11.747233419338052	6542.355201230762	3779.3635778235634	18.3398913067549	323.6819373501237	48803.62526890757	2743.6722689075627	191940775.3193277	-2239892477.126473	-11445.211810714287	23532613.92983193
